key	superseded_abilities_set	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	is_hidden_in_ui_for_enemy
wh2_dlc11_character_abilities_sacrilege		false	wh2_dlc11_character_abilities_sacrilege		wh_type_augment		wh_main_anc_group_rare	true	false	character	false
wh2_dlc11_character_abilities_taunt		true	wh2_dlc11_character_abilities_taunt		wh_type_hex		wh_main_anc_group_common	true	false	character	false
wh2_dlc11_hero_abilities_bomb_throw		true	wh2_dlc11_hero_abilities_bomb_throw		wh_type_magic_missile		wh_main_anc_group_common	true	false	hero	false
wh2_dlc11_hero_abilities_more_powder		false	wh2_dlc11_hero_abilities_more_powder		wh_type_augment		wh_main_anc_group_common	false	false	hero	false
wh2_dlc11_hero_passive_dead_eyes		true	wh2_dlc11_hero_passive_dead_eyes		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	hero	false
wh2_dlc11_item_abilities_captain_roths_moondial		true	wh2_dlc11_item_abilities_captain_roths_moondial		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh2_dlc11_item_abilities_moonshine		false	wh2_dlc11_item_abilities_moonshine		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh2_dlc11_item_abilities_slann_gold		true	wh2_dlc11_item_abilities_cube_of_draining		wh_type_hex_of_the_winds		wh_main_anc_group_unique	true	false	item	false
wh2_dlc11_item_passive_helm_of_the_kraken		false	wh_magic_item_passive_armour		wh_type_regeneration		wh_main_anc_group_unique	true	false	item	false
wh2_dlc11_item_passive_the_bordeleaux_flabellum		false	wh_magic_item_passive_arcane		wh_type_augment_of_the_winds		wh_main_anc_group_unique	true	false	item	false
wh2_dlc11_lord_abilities_claws_of_mourkain		true	wh2_dlc11_lord_abilities_claws_of_mourkain		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_abilities_dark_protection		true	wh2_dlc11_lord_abilities_dark_protection		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc11_lord_abilities_dreaded_duelist		false	wh2_dlc11_lord_abilities_dreaded_duelist		wh_type_augment		wh_main_anc_group_common	true	false	lord	false
wh2_dlc11_lord_abilities_ghoul_king_of_ushoran		true	wh2_dlc11_lord_abilities_ghoul_king_of_ushoran		wh_type_regeneration		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_abilities_heart_piercing		true	wh2_dlc11_lord_abilities_heart_piercing		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_abilities_lightning_reflexes		true	wh2_dlc11_lord_abilities_lightning_reflexes		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc11_lord_abilities_mananns_luck		false	wh2_dlc11_lord_abilities_mananns_luck		wh_type_augment		wh_main_anc_group_common	true	false	lord	false
wh2_dlc11_lord_abilities_power_siphon		false	wh2_dlc11_lord_abilities_power_siphon		wh_type_hex		wh_main_anc_group_common	true	false	lord	false
wh2_dlc11_lord_abilities_seduction		true	wh2_dlc11_lord_abilities_seduction		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_abilities_song_of_enthrallment		false	wh2_dlc11_lord_abilities_song_of_enthrallment		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc11_lord_abilities_spearfishers_net		false	wh2_dlc11_lord_abilities_spearfishers_net		wh_type_hex	spell_previews/heaven/wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc11_lord_abilities_storm_of_the_night		true	wh2_dlc11_lord_abilities_storm_of_the_night		wh_type_vortex	spell_previews/high/wh2_main_spell_high_magic_tempest	wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc11_lord_abilities_transfix		true	wh2_dlc11_lord_abilities_transfix		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_abilities_wraith_storm		false	wh2_dlc11_army_abilities_wraith_storm		wh_type_bombardment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc11_lord_passive_honour_or_death		true	wh2_dlc11_lord_passive_honour_or_death		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_passive_magical_void		false	wh2_dlc11_lord_passive_magical_void		wh_type_area_of_ward_save		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc11_lord_passive_merciless_slaver		false	wh2_dlc11_lord_passive_merciless_slaver		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	lord	false
wh2_dlc11_lore_passive_kiss_of_the_deep		true	wh2_dlc11_lore_passive_kiss_of_the_deep		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	lore	false
wh2_dlc11_quest_battle_supply		false	wh2_dlc11_army_abilities_battle_supply		wh_type_augment		wh_main_anc_group_rare	false	false	quest	false
wh2_dlc11_spell_beasts_transformation_of_kadon		true	wh_dlc03_spell_beasts_transformation_of_kadon		wh_type_augment	spell_previews/beast/wh_dlc03_spell_beast_transformation_of_kadon	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc11_spell_bound_the_purple_sun_of_xereus		true	wh_main_spell_bound_the_purple_sun_of_xereus		wh_type_vortex		wh_main_anc_group_rare	true	false	bound	false
wh2_dlc11_spell_bound_tidecall		true	wh2_dlc11_spell_deep_tidecall		wh_type_breath		wh_main_anc_group_common	true	false	item	false
wh2_dlc11_spell_bound_wind_blast		true	wh_main_spell_heavens_wind_blast		wh_type_breath		wh_main_anc_group_common	true	false	item	false
wh2_dlc11_spell_deep_denizens_of_the_deep		true	wh2_dlc11_spell_deep_denizens_of_the_deep		wh_type_augment	spell_previews/deep/wh_dlc11_spell_deep_denizens_of_the_deep	wh_main_anc_group_uncommon	true	false	spell	false
wh2_dlc11_spell_deep_fog_of_the_damned		true	wh2_dlc11_spell_deep_fog_of_the_damned	wh2_dlc11_spell_deep_fog_of_the_damned_upgraded	wh_type_area_of_hexes	spell_previews/deep/wh_dlc11_spell_deep_fog_of_the_damned	wh_main_anc_group_uncommon	true	false	spell	false
wh2_dlc11_spell_deep_fog_of_the_damned_upgraded		true	wh2_dlc11_spell_deep_fog_of_the_damned		wh_type_area_of_hexes	spell_previews/deep/wh_dlc11_spell_deep_fog_of_the_damned	wh_main_anc_group_uncommon	true	false	spell	false
wh2_dlc11_spell_deep_ghost_ship		true	wh2_dlc11_spell_deep_ghost_ship	wh2_dlc11_spell_deep_ghost_ship_upgraded	wh_type_wind	spell_previews/deep/wh_dlc11_spell_deep_ghost_ship	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc11_spell_deep_ghost_ship_upgraded		true	wh2_dlc11_spell_deep_ghost_ship		wh_type_wind	spell_previews/deep/wh_dlc11_spell_deep_ghost_ship	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc11_spell_deep_krakens_pull		true	wh2_dlc11_spell_deep_krakens_pull	wh2_dlc11_spell_deep_krakens_pull_upgraded	wh_type_vortex	spell_previews/deep/wh_dlc11_spell_deep_krakens_pull	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc11_spell_deep_krakens_pull_upgraded		true	wh2_dlc11_spell_deep_krakens_pull		wh_type_vortex	spell_previews/deep/wh_dlc11_spell_deep_krakens_pull	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc11_spell_deep_spiteful_shot		true	wh2_dlc11_spell_deep_spiteful_shot	wh2_dlc11_spell_deep_spiteful_shot_upgraded	wh_type_augment	spell_previews/deep/wh_dlc11_spell_deep_spiteful_shot	wh_main_anc_group_common	true	false	spell	false
wh2_dlc11_spell_deep_spiteful_shot_upgraded		true	wh2_dlc11_spell_deep_spiteful_shot		wh_type_augment	spell_previews/deep/wh_dlc11_spell_deep_spiteful_shot	wh_main_anc_group_common	true	false	spell	false
wh2_dlc11_spell_deep_tidecall		true	wh2_dlc11_spell_deep_tidecall	wh2_dlc11_spell_deep_tidecall_upgraded	wh_type_breath	spell_previews/deep/wh_dlc11_spell_deep_tidecall	wh_main_anc_group_common	true	false	spell	false
wh2_dlc11_spell_deep_tidecall_upgraded		true	wh2_dlc11_spell_deep_tidecall		wh_type_breath	spell_previews/deep/wh_dlc11_spell_deep_tidecall	wh_main_anc_group_common	true	false	spell	false
wh2_dlc11_spell_vampires_drowned_dead		true	wh2_dlc11_spell_vampires_drowned_dead	wh2_dlc11_spell_vampires_drowned_dead_upgraded	wh_type_augment	spell_previews/deep/wh_dlc11_spell_deep_drowned_dead	wh_main_anc_group_uncommon	true	false	spell	false
wh2_dlc11_spell_vampires_drowned_dead_upgraded		true	wh2_dlc11_spell_vampires_drowned_dead		wh_type_augment	spell_previews/deep/wh_dlc11_spell_deep_drowned_dead	wh_main_anc_group_uncommon	true	false	spell	false
wh2_dlc11_unit_passive_abandon_ship		false	wh2_dlc11_ability_abandon_ship		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh2_dlc11_unit_passive_extra_powder		false	wh2_dlc11_unit_passive_extra_powder		wh_type_augment		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_unit_passive_gaseous_demise		false	wh2_dlc11_unit_passive_gaseous_demise		wh_type_explosion		wh_main_anc_group_rare	false	false	unit	false
wh2_dlc11_unit_passive_noxious_unstable_mark_ii		false	wh2_dlc11_unit_passive_noxious_unstable_mark_ii		wh_type_explosion		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_unit_passive_the_hunger		false	wh_main_lord_passive_the_hunger		wh_type_regeneration		wh_main_anc_group_uncommon	false	false	unit	false
wh2_dlc11_unit_passive_the_ravenous_dead		true	wh_main_lord_passive_the_hunger		wh_type_regeneration		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc11_unit_passive_unbinding_deckhands_mob		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_unit_passive_unbinding_gunnery_mob		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_unit_passive_unbinding_knights_of_the_realm		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_unit_passive_unbinding_rotting_prometheans		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_unit_passive_unbinding_varghulf		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc11_weapon_passive_krakens_bane		false	wh_magic_item_passive_weapon		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	weapon	false
wh2_dlc12_army_abilities_great_invocation_of_sotek		false	wh2_dlc12_army_abilities_great_invocation_of_sotek		wh_type_wind		wh_main_anc_group_rare	true	false	army	false
wh2_dlc12_army_abilities_jungle_swarm		false	wh2_dlc12_army_abilities_jungle_swarm		wh_type_vortex		wh_main_anc_group_uncommon	false	false	army	false
wh2_dlc12_army_abilities_warpstorm_doomrocket		true	wh2_dlc12_army_abilities_warpstorm_doomrocket		wh_type_bombardment		wh_main_anc_group_rare	false	false	army	false
wh2_dlc12_army_abilities_warpstorm_doomrocket_upgraded	wh2_dlc12_army_abilities_warpstorm_doomrocket_upgraded	true	wh2_dlc12_army_abilities_warpstorm_doomrocket		wh_type_bombardment		wh_main_anc_group_rare	false	false	army	false
wh2_dlc12_character_abilities_brass_orb		true	wh2_dlc12_character_abilities_brass_orb		wh_type_vortex		wh_main_anc_group_uncommon	true	false	character	false
wh2_dlc12_character_abilities_brass_orb_tech_lab_doom_flayer		false	wh2_dlc12_character_abilities_brass_orb		wh_type_vortex		wh_main_anc_group_uncommon	false	false	unit	false
wh2_dlc12_character_abilities_brass_orb_upgrade		true	wh2_dlc12_character_abilities_brass_orb		wh_type_vortex		wh_main_anc_group_uncommon	true	false	character	false
wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones		true	wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones		wh_type_area_of_ward_save		wh_main_anc_group_unique	true	false	character	false
wh2_dlc12_item_passive_braid_of_bordeleaux		false	wh_magic_item_passive_weapon		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	item	false
wh2_dlc12_item_passive_golden_death_mask		false	wh_magic_item_passive_armour		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	item	false
wh2_dlc12_item_passive_mask_of_heavens		false	wh_magic_item_passive_enchanted		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	item	false
wh2_dlc12_item_passive_plaque_of_sotek		false	wh_magic_item_passive_arcane		wh_type_ward_save		wh_main_anc_group_unique	true	false	item	false
wh2_dlc12_lord_abilities_drop_sphere_of_tepok		false	wh2_dlc12_lord_abilities_drop_sphere_of_tepok		wh_type_bombardment		wh_main_anc_group_rare	false	false	lord	false
wh2_dlc12_lord_abilities_drop_sphere_of_tepok_upgraded		true	wh2_dlc12_lord_abilities_drop_sphere_of_tepok		wh_type_bombardment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc12_lord_abilities_focus_instincts		false	wh2_dlc12_lord_abilities_focus_instincts		wh_type_area_of_augments		wh_main_anc_group_uncommon	false	false	lord	false
wh2_dlc12_lord_abilities_master_of_the_skies		true	wh2_dlc12_lord_abilities_master_of_the_skies		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh2_dlc12_lord_abilities_unlimited_power		true	wh2_dlc12_lord_abilities_unlimited_power		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	true	false	character	false
wh2_dlc12_lord_abilities_warriors_crest		true	wh2_dlc12_lord_abilities_warriors_crest		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc12_lord_passive_adrenaline_rush		false	wh2_dlc12_lord_passive_adrenaline_rush		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh2_dlc12_lord_passive_overload		true	wh2_dlc12_lord_passive_overload		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	true	false	character	false
wh2_dlc12_lord_passive_secondwind_serum		false	wh2_dlc12_lord_passive_secondwind_serum		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh2_dlc12_lord_passive_warpstone_detonation		false	wh2_dlc12_lord_passive_warpstone_detonation		wh_type_explosion		wh_main_anc_group_uncommon	false	false	character	false
wh2_dlc12_spell_kroak_deliverance_of_itza_1		false	wh2_dlc12_spell_kroak_deliverance_of_itza		wh_type_explosion	spell_previews/kroak/wh_dlc12_spell_kroak_deliveance_of_itza_1	wh_main_anc_group_common	false	false	spell	false
wh2_dlc12_spell_kroak_deliverance_of_itza_2		false	wh2_dlc12_spell_kroak_deliverance_of_itza_2		wh_type_explosion	spell_previews/kroak/wh_dlc12_spell_kroak_deliveance_of_itza_2	wh_main_anc_group_uncommon	false	false	spell	false
wh2_dlc12_spell_kroak_deliverance_of_itza_3		false	wh2_dlc12_spell_kroak_deliverance_of_itza_3		wh_type_explosion	spell_previews/kroak/wh_dlc12_spell_kroak_deliveance_of_itza_3	wh_main_anc_group_rare	false	false	spell	false
wh2_dlc12_unit_abilities_ark_of_sotek		false	wh2_dlc12_unit_abilities_ark_of_sotek		wh_type_vortex		wh_main_anc_group_common	false	false	unit	false
wh2_dlc12_unit_abilities_burning_alignment		false	wh2_dlc12_unit_abilities_burning_alignment		wh_type_wind		wh_main_anc_group_rare	false	false	unit	false
wh2_dlc12_unit_abilities_drop_rocks_character		false	wh2_main_unit_abilities_drop_rocks		wh_type_bombardment		wh_main_anc_group_uncommon	false	false	character	false
wh2_dlc12_unit_abilities_drop_rocks_of_chotec		false	wh2_dlc12_unit_abilities_drop_rocks_of_chotec		wh_type_bombardment		wh_main_anc_group_rare	false	false	unit	false
wh2_dlc12_unit_abilities_drop_rocks_of_sundering		false	wh2_dlc12_unit_abilities_drop_rocks_of_sundering		wh_type_bombardment		wh_main_anc_group_rare	false	false	unit	false
wh2_dlc12_unit_abilities_refuse_to_die		false	wh2_dlc12_unit_abilities_refuse_to_die		wh_type_augment		wh_main_anc_group_common	true	false	unit	false
wh2_dlc12_unit_abilities_shield_of_chaqua		false	wh2_dlc12_unit_abilities_shield_of_chaqua		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc12_unit_abilities_toad_rage		false	wh2_dlc12_unit_abilities_toad_rage		wh_type_augment		wh_main_anc_group_common	false	false	unit	false
wh2_dlc12_unit_passive_arcane_configuration		false	wh2_dlc12_unit_passive_arcane_configuration		wh_type_augment_of_the_winds		wh_main_anc_group_common	false	false	unit	false
wh2_dlc12_unit_passive_blade_swirl		true	wh2_dlc12_unit_passive_blade_swirl		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc12_unit_passive_demagoguery		false	wh2_dlc12_unit_abilities_demagoguery		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc12_unit_passive_endless_drum		false	wh2_dlc12_unit_passive_endless_drum		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc12_unit_passive_portent_of_warding		false	wh2_dlc12_unit_passive_portent_of_warding		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	false	false	unit	false
wh2_dlc12_unit_passive_the_best_defence		false	wh2_dlc12_unit_abilities_the_best_defence		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh2_dlc12_unit_passive_thunderous_one		false	wh2_dlc12_unit_abilities_thunderous_one		wh_type_bombardment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc12_unit_passive_witness_me		false	wh2_dlc12_unit_passive_witness_me		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc12_weapon_abilities_storm_daemon		false	wh2_dlc12_weapon_abilities_storm_daemon		wh_type_magic_missiles		wh_main_anc_group_unique	true	false	weapon	false
wh2_dlc12_weapon_passive_blade_of_the_ancient_skies		false	wh_magic_item_passive_weapon		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh2_dlc12_weapon_passive_blade_of_the_serpents_tongue		false	wh_magic_item_passive_weapon		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	weapon	false
wh2_dlc13_army_abilities_amber_bow_cannons		false	wh2_dlc13_army_abilities_amber_bow_cannons		wh_type_wind		wh_main_anc_group_uncommon	true	false	army	false
wh2_dlc13_army_abilities_beasts_of_itzl		false	wh2_dlc13_army_abilities_beasts_of_itzl		wh_type_augment		wh_main_anc_group_unique	true	false	army	false
wh2_dlc13_army_abilities_beasts_of_itzl_upgraded	wh2_dlc13_army_abilities_beasts_of_itzl_upgraded	false	wh2_dlc13_army_abilities_beasts_of_itzl		wh_type_augment		wh_main_anc_group_unique	true	false	army	false
wh2_dlc13_army_abilities_protection_of_quetzl		false	wh2_dlc13_army_abilities_protection_of_quetzl		wh_type_augment		wh_main_anc_group_rare	false	false	army	false
wh2_dlc13_army_abilities_protection_of_quetzl_upgraded	wh2_dlc13_army_abilities_protection_of_quetzl_upgraded	false	wh2_dlc13_army_abilities_protection_of_quetzl		wh_type_augment		wh_main_anc_group_rare	false	false	army	false
